0,PSRJ,NAME,RAJ,e_RAJ_stat,DECJ,e_DECJ_stat,RAJD,DECJD,Gl,Gb,F0,F1,P0,P1,P1corr,e_P1corr_syst,EDOT,EDOTcorr,e_EDOTcorr_syst,OneMxi,PMRA,e_PMRA_stat,PMDEC,e_PMDEC_stat,PMTOT,e_PMTOT_stat,UsePM,PMRAatnfRef,PMref,Age,B_S,B_LC,sqEDOTD2,e_sqEDOTD2_syst,DM,e_DM_stat,DMatnfRef,S1400,S1400Ref,Type,ASSOC,PC2,PSR_Code,CHAR_Code,StartFinish,History,GalaMSPwho,GalaMSPwhen,PX,e_PX_stat,PXatnfRef,D3PC,e_D3PC_stat,D3PCref,D3PCmeth,DISTDM,NPEAK,RADLAG,e_RADLAG_stat,PKSEP,e_PKSEP_stat,PHI1,e_PHI1_stat,logWIDTH1,logWIDTH2,P2P1slope,e_P2P1slope_stat,DeltaCutoff,e_DeltaCutoff_stat,UNCERTAINP1P2,COMPLEX,PulseFraction,WHtests,YearsData,FGLname,Nellipses,SpectrumType,TSDC,SigAvg,Pivot_Energy,TSband,bfr,e_bfr_stat,G100,e_G100_stat,Gamma100,e_Gamma100_stat,Epeak,e_Epeak_stat,d,e_d_stat,LUMG,e_LUMG_stat,e_LUMG_syst,EFFG,e_EFFG_stat,e_EFFG_syst
10,J0154+1833,J0154+1833,01:54:36.8831475,0.1,+18:33:50.75479,0.1,28.65367978125,18.56409855277778,143.1849999369733,-41.80966184328642,422.9099136855226,-5.071765486864029e-16,0.00236,2.8357205623835732e-21,1.280884460845894e-21,"(7.862758759199902e-22,7.86885304818023e-22)",8.467725414082578e+33,3847101855609507800380319203328000,"(2.3615583401450255e+33,2.3633887433672927e+33)",0.4516962911780147,10.3,0.9,-8.9,1.9,13.6,1.5,Y,mgf+19,*,13185043908.316269,82775330.14850488,57970.84518864675,2783375624076598.5,"(1363286019955885.2,4948223331691732.0)",19.7978,0.0001,mgf+19,0.11,sbm+22,"[ATNF,TIMED,PUB_LATMSP,EDOTD215]",*,N,R,mr,"(56000.189633164304016,58932.568551081614512)","[ATNF,LATDetected,delDel,Radio,GalaMSPs,CENBGTimed]",AO-327Drift,2013,*,0,*,1.622,"(0.6488,0.6488)","mgf+19,ymw17",DM,1.622,*,*,"(*,*)",*,"(*,*)",,"(nan,nan)",*,*,*,*,*,*,,,"(nan, nan, nan)","(3.3, 0.3, 13.8, 35.9, 0.2, 2.0, 35.2)",11.4,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,"(*,*)","(*,*)",*,*,*
11,J0205+6449,J0205+6449,2:05:36.75592320,0.0036454125,64:49:24.68930000,0.0017733319444444443,31.40314968,64.82352480555555,130.7186960802122,3.0791273121048452,15.209972560931613,-4.444687396059766e-11,0.06574633819975477,1.9212521229928778e-13,1.9212521229928778e-13,*,2.668882099704922e+37,*,*,*,-1.4,0.16,0.54,0.16,1.5,0.16,*,bkr+13,*,5421.509446309447,3596177908808.205,116485.31545197155,40147162958607576,"(4584278123301208.0,5531386896519272.0)",140.7,0.3,csl+02,0.045000002,csl+02,"[ATNF,TIMED,PUB_LATR,EDOT37,EDOTD216]","GRS:4FGL_J0205.7+6449[aab+22],SNR:PWN:3C58",Y,X,rx,"(0,0)","[ATNF,LATDetected,4FGL,delDel,Radio,Distances,CENBGTimed]",*,*,*,0,*,3.200000047683716,"(0.20000000298023224,0.20000000298023224)",3,K,2.784,2,0.039964,"(0.002365,0.002431)",0.503916,"(0.001781,0.001892)",0.039943,"(0.001735,0.001853)",-1.337705712416873,-1.3485316162653547,-0.201658,0.059637,-0.118425,0.062988,N,N,"( 0.175, 0.115, 0.052)","(1101.1, 6460.8, 11218.0, 6407.5, 674.4, 3.2, 24298.8)",11,4FGL J0205.7+6449,0.5587084976739288,PLSuperExpCutoff4,4385.12890625,66.03718566894531,864.3673095703125,7.503277778625488,0.20011375844478607,0.2574530243873596,6.428245435952107e-11,2.0278342807017458e-12,1.6164679527282715,0.21616359055042267,257.3177795410156,101.74339294433594,0.4456160366535187,0.07688035070896149,78759713082011258023497805844185088,"(2.4845293745739004e+33,2.4845293745739004e+33)","(9.537309006024786e+33,1.0152619264477998e+34)",0.002951037555788587,"(9.309251146195614e-05,9.309251146195614e-05)","(0.0003573522040212737,0.000380407184925872)"
12,J0218+4232,J0218+4232,02:18:06.3586147,4.5833333333333333e-08,+42:32:17.37252,6.13888888888889e-08,34.526494227916665,42.53815903333333,139.50807846595106,-17.526831350474453,430.4610533066402,-1.434142587371758e-14,0.00232,7.739708504543428e-20,7.652572568990171e-20,"(1.5232462589092437e-22,2.144395961704571e-22)",2.43717061549998e+35,241937527889625826590564039536934912,"(4.815771832612028e+32,6.779548355981974e+32)",0.9887417031917797,5.35,0.05,-3.74,0.12,6.53,0.09,Y,dyc+14,*,474893680.3459206,428765169.6589155,316082.36303301033,3959241518421008.5,"(1503893145512730.0,2082369241522468.5)",61.252,0.005,hlk+04,0.89999998,kxl+98,"[ATNF,TIMED,PUB_LATMSP,EDOT35,EDOTD215]",GRS:4FGL_J0218.1+4232[aab+22],Y,R,mbrx,"(53579.235222824918651,57976.216226731168653)","[ATNF,LATDetected,4FGL,delDel,Radio,GalaMSPs,Distances,CENBGTimed]",JB-TCS,1995,0.16,0.09,dyc+14,3.15,"(0.6000000000000001,0.8500000000000001)",vl14,PLK,2.928,1,0.691166,"(0.005944,0.006027)",*,"(0.0,0.0)",0.691165,"(0.005882,0.005966)",-0.4443339339728669,*,*,*,*,*,N,N,"( 0.725, 0.580, 0.415)","(43.0, 367.9, 840.1, 670.4, 256.7, 10.4, 2072.0)",11.4,4FGL J0218.1+4232,0.6415132042736281,PLSuperExpCutoff4,7781.43310546875,88.06526947021484,820.095703125,14.478781700134277,0.7624744772911072,0.16535718739032745,4.832476779847994e-11,1.1757921025701279e-12,1.9218295812606812,0.07344415038824081,325.7146301269531,80.96601104736328,0.25849050283432007,0.02264746092259884,57372343388400233619466976829112320,"(1.3959290718856673e+33,1.3959290718856673e+33)","(1.9774594546568785e+34,3.514037963648299e+34)",0.23540552730909414,"(0.005727662491119012,0.005727662491119012)","(0.08113750601129774,0.1441851440887901)"
13,J0248+4230,J0248+4230,2:48:31.00456586,0,42:30:20.53230611,1.388888888888889e-09,42.129185691083336,42.505703418363886,144.87726211543423,-15.322383302483692,384.4919352512549,-2.488796448011377e-15,0.0026,1.6835069302919356e-20,>1.4912e-20,"(7.347631308236458e-22,7.35358658919082e-22)",3.7777772755607124e+34,>3.3463e+34,"(*,*)",>0.886,1.667,1.177,5.735,3.382,5.9723625141144945,3.264161785101313,N,*,brj+21,2446760435.279054,211693406.8396173,110874.58513379515,4504612859287701,"(2206340992304180.0,8008200638733693.0)",48.2634,0.0001,brj+21,0.055,Bhattacharyya+2021,"[ATNF,NEWMSP,TIMED,PUB_LATMSP,EDOTD215]",GRS:4FGL_J0248.6+4230[brj+21],N,RUP,mr,"(54682,58194)","[ATNF,LATDetected,4FGL,delDel,PM,Radio,GalaMSPs,CENBGTimed]",GMRT-Fermi,2013,*,0,*,1.853,"(0.7412000000000001,0.7412000000000001)","brj+21,ymw17",DM,1.853,*,*,"(*,*)",*,"(*,*)",,"(nan,nan)",*,*,*,*,*,*,,,"( 0.130, 0.100, 0.070)","(2.6, 0.2, 18.5, 47.3, 9.5, 3.3, 84.0)",11.4,4FGL J0248.6+4230,0.3111083694970438,PLSuperExpCutoff4,177.21221923828125,12.754050254821777,1448.93505859375,0,*,*,1.9350205032048207e-12,2.7308770479336775e-13,*,*,1798.431396484375,263.6170959472656,1.394550085067749,0.40775468945503235,794965195885463881699366317064192,"(1.1219272373363164e+32,1.1219272373363164e+32)","(5.08777725366697e+32,7.631665880500448e+32)",0.02104319915915297,"(0.00296980778775476,0.00296980778775476)","(0.013467647461857905,0.02020147119278684)"
14,J0248+6021,J0248+6021,02:48:18.6416555,*,+60:21:35.26705,*,42.07767356458333,60.35979640277778,136.90269005521935,0.697486310333565,4.605826478938804,-1.1713603465845015e-12,0.21711629922940628,5.521732628822311e-14,5.521732628822311e-14,*,2.1298931997172042e+35,*,*,*,48,10,48,4,68,8,*,tpc+11,*,62294.551586811205,3503459525842.8096,3151.117087888434,9181403164717860,"(1593466664951035.0,2153662470736288.0)",370,1,tpc+11,13.7,tpc+11,"[ATNF,TIMED,PUB_LATR,EDOT35,EDOTD215]",GRS:4FGL_J0248.4+6021[aab+22],Y,R,r,"(55636.602104581669213,57975.243452237919225)","[ATNF,LATDetected,4FGL,delDel,Radio,Polar,Distances,CENBGTimed]",*,*,*,0,*,2,"(0.2,0.2)",5,0,25,1,0.347186,"(0.005228,0.004849)",*,"(0.0,0.0)",0.347187,"(0.00522,0.004839)",-0.8369100722085812,*,*,*,*,*,N,N,"( 0.310, 0.245, 0.170)","(3.1, 135.2, 1381.1, 1964.3, 199.9, 2.6, 3594.1)",11.2,4FGL J0248.4+6021,0.4185486369330787,PLSuperExpCutoff4,1532.185546875,38.87321472167969,1106.7469482421875,2.739530563354492,1.1614620685577393,0.38070589303970337,2.941121998722984e-11,2.108384430585253e-12,1.6915518045425415,0.2600589394569397,774.2675170898438,100.03965759277344,1.0186926126480103,0.12182255834341049,14076177561002631786147177939599360,"(1.0090704712234799e+33,1.0090704712234799e+33)","(2.674473736590498e+33,2.9559972878105595e+33)",0.06608865441174042,"(0.004737657603477296,0.004737657603477296)","(0.012556844338230668,0.013878617426465518)"
15,J0251+2606,J0251+2606,2:51:02.55401048,0,26:06:09.96982602,2.7777777777777777e-10,42.76064171033333,26.102769396116667,153.8805302781062,-29.485535502177196,393.46001048594775,-1.1712515949478774e-15,0.00254,7.56569791890856e-21,5.294601486008019e-21,"(1.3152372340521954e-21,1.3156726000742656e-21)",1.8193260215223514e+34,12755334849078268470322449117872128,"(3.1685654473987866e+33,3.169614296761311e+33)",0.6998166649999986,16.49,2.53,-6.83,7.3,17.84850133764737,3.6423886044097404,Y,drc+21,LAT,5318849838.398503,140266693.88663188,78794.90393599232,7841040157629980,"(3840509464961623.0,1.393962694689774e+16)",20.2166,0.000123,drc+21,0.021868033,Extrapolated_1,"[ATNF,NEWMSP,TIMED,PUB_LATMSP,EDOTD215]",GRS:4FGL_J0251.0+2605[drc+21],N,RUP,mbwr,"(54682.65643519,58695.99998843)","[ATNF,LATDetected,4FGL,delDel,PM,Radio,GalaMSPs,CENBGTimed]",AO-Fermi,2014,*,0,*,1.17,"(0.46799999999999997,0.46799999999999997)","drc+21,ymw17",DM,1.17,2,0.157365,"(0.006453,0.006789)",0.522459,"(0.006463,0.006914)",0.156404,"(0.000905,0.003652)",-1.4771304783095003,-1.1673069435955603,*,*,*,*,N,N,"( 0.240, 0.165, 0.105)","(3.0, 10.2, 39.7, 234.6, 118.3, 3.4, 424.8)",11,4FGL J0251.0+2605,0.21022911554101076,PLSuperExpCutoff4,458.2286682128906,20.995399475097656,1244.8192138671875,1.0945535898208618,*,*,4.876237000989159e-12,4.2948335317836983e-13,*,*,1569.03271484375,180.5995635986328,0.7810671925544739,0.16549400985240936,798671587298385800319964008153088,"(7.034443800242279e+31,7.034443800242279e+31)","(5.111498158709668e+32,7.667247238064508e+32)",0.04389931094538427,"(0.0038665108490869,0.0038665108490869)","(0.028095559005045928,0.04214333850756893)"
16,J0307+7443,J0307+7443,3:07:55.88638946,0,74:43:13.42395581,2.7777777777777777e-10,46.98285995608333,74.72039554328056,131.70429573593248,14.223628863742999,316.84787681787367,-1.73440887918665e-15,0.0031600001,1.71e-20,>1.7076e-20,"(3.0456679556918704e-23,2.8809934727200336e-23)",2.169511847963557e+34,>2.1664e+34,"(*,*)",>0.999,-1.02,0.99,2.41,1.1,2.6169638897011933,1.0840084878329144,N,*,LAT,2927682628.095376,235209472.16711637,68618.02878543425,78667715724441792,"(3.8531126069114344e+16,1.398537168434521e+17)",6.35,0.00025,hrm+11,0.035661992,Extrapolated_1,"[ATNF,NEWMSP,PTC,TIMED,PUB_LATMSP,EDOTD216]",GRS:4FGL_J0307.8+7443[aab+22],N,RUP,mbr,"(54682,58194)","[ATNF,LATDetected,4FGL,delDel,PM,Radio,GalaMSPs,PTC,PTC_LAT,CENBGTimed]",GBT-Fermi,2011,*,0,*,0.386,"(0.1544,0.1544)","hrm+11,ymw17",DM,0.386,2,0.935338,"(0.007941,0.007885)",0.645343,"(0.013174,0.012778)",0.935387,"(0.004531,0.004353)",-0.7771806431062154,-0.8035619141364821,*,*,*,*,N,N,"( 0.570, 0.330, 0.200)","(4.4, 43.2, 805.9, 1338.6, 310.7, 0.3, 2468.6)",11.4,4FGL J0307.8+7443,0.2453348545965252,PLSuperExpCutoff4,3055.478759765625,55.066734313964844,1246.01318359375,2.115001916885376,1.1167253255844116,0.2844916582107544,1.6442265951543966e-11,5.953914119539994e-13,1.1675679683685303,0.22409430146217346,1633.15380859375,69.34034729003906,0.9927363991737366,0.08350469172000885,293121708643739140020947996639232,"(1.0614239454469876e+31,1.0614239454469876e+31)","(1.8759789353199307e+32,2.8139684029798943e+32)",0.013510952195024054,"(0.0004892455168858875,0.0004892455168858875)","(0.008647009404815395,0.012970514107223085)"
17,J0312-0921,J0312-0921,03:12:06.214656149207549,0,-09:21:56.553244614186013,0,48.025894400621695,-9.365709234615052,191.50986052522907,-52.378077107055574,269.953947494294,-1.43730124990284e-15,0.0037,1.972279398461783e-20,1.2451616719472527e-20,"(3.062598509011789e-21,3.0625612372042244e-21)",1.5317829192339742e+34,9704659639127701096941110287138816,"(2.386957196873824e+33,2.3869281476174346e+33)",0.6313312773628206,31.18,0.48,8.1,1.51,32.21494063319068,0.5999852458538721,Y,*,LAT,2972119694.68994,273336912.89061004,49674.99504462569,14755184153779714,"(7227028973279860.0,2.6231438495608384e+16)",20.5,0,wvumsp21,*,*,"[ATNF,NEWMSP,TIMED,PUB_LATMSP,EDOTD216]",GRS:4FGL_J0312.1-0921[aab+22],N,RUP,mbrw,"(54681.0,59224.0)","[ATNF,LATDetected,4FGL,delDel,PM,GalaMSPs,CENBGTimed]",GBT-Fermi,2019,*,0,*,0.817,"(0.3268,0.3268)","wvumsp21,ymw17",DM,0.817,2,0.254612,"(0.013181,0.009712)",0.452958,"(0.012338,0.007918)",0.255046,"(0.012253,0.007695)",-0.6815477899199976,-2.0254957561137994,*,*,*,*,N,N,"( 0.323, 0.120, 0.010)","(3.8, 4.8, 100.3, 216.2, 106.7, 1.2, 468.4)",11.4,4FGL J0312.1-0921,0.24166851134580072,PLSuperExpCutoff4,605.1590576171875,24.225976943969727,1150.8873291015625,0.431372731924057,*,*,5.5435820864313534e-12,4.296137284896112e-13,*,*,1528.6728515625,129.0465087890625,0.9546110033988953,0.17929425835609436,442737492859214060623103604555776,"(3.431104691584599e+31,3.431104691584599e+31)","(2.8335199542989698e+32,4.250279931448456e+32)",0.02890340969989544,"(0.0022399418667629826,0.0022399418667629826)","(0.018498182207933082,0.027747273311899634)"
18,J0318+0253,J0318+0253,03:18:15.540828517443899,0,+02:53:01.513831312930307,0,49.56475345215602,2.8837538420313695,178.4569054139271,-43.60461136233223,192.68371552268,-6.5493039411933e-16,0.0051899999,1.7640265659499664e-20,>-4.5512e-21,"(4.0960425612107035e-21,8.960730017841986e-21)",4.98195608109396e+33,>-1.2853e+33,"(*,*)",>-0.258,7.06,6.15,-7.49,17.1,10.292895608136712,13.139009709796515,N,*,LAT,4661173170.722459,306160697.9714271,20160.07346577289,3184886303998735.5,"(1559944312162645.5,5662020095997752.0)",25.98,0.08,wlc+21,0.011,wlc+21,"[ATNF,NEWMSP,TIMED,PUB_LATMSP,EDOTD215]",GRS:4FGL_J0318.2+0254[aab+22],N,RU,mr,"(54681.0,58194.0)","[ATNF,LATDetected,4FGL,delDel,PM,Radio,GalaMSPs,CENBGTimed]",FAST-Fermi,2018,*,0,*,1.328,"(0.5312,0.5312)","wlc+21,ymw17",DM,1.328,*,*,"(*,*)",*,"(*,*)",,"(nan,nan)",*,*,*,*,*,*,,,"( 0.320, 0.250, 0.170)","(4.9, 2.4, 139.7, 421.7, 164.3, 1.3, 725.7)",11.4,4FGL J0318.2+0254,0.5867702100080182,PLSuperExpCutoff4,702.0966796875,26.141681671142578,1355.9351806640625,1.1844077110290527,*,*,6.3195846125574384e-12,4.843604900842124e-13,*,*,1886.2412109375,175.43287658691406,0.8890490531921387,0.16177286207675934,1333510343407582373373826538930176,"(1.022060409131665e+32,1.022060409131665e+32)","(8.534466197808527e+32,1.2801699296712785e+33)",0.2676680247078301,"(0.020515243259776716,0.020515243259776716)","(0.17130753581301125,0.25696130371951675)"
19,J0340+4130,J0340+4130,03:40:23.2883779,1.125e-07,+41:30:45.29723,1.7694444444444443e-07,55.097034907916665,41.51258256388889,153.78336544057842,-11.021859293073575,303.09097479501656,-6.471771980337755e-16,0.0033,5.9e-21,5.534749555384084e-21,"(1.1899562748176097e-22,1.1993984337470105e-22)",7.743832464870665e+33,6080172365055080896145057027981312,"(1.3072207125852216e+32,1.3175933506268386e+32)",0.9380931449803531,-0.53,0.11,-3.3,0.29,3.4,0.3,Y,abb+18,*,8861248952.761488,141187477.70935404,36165.883551280254,2725216850310208,"(1334800089947857.2,4844829956107037.0)",49.5865,0.0016,abb+18,0.31,lmj+16,"[ATNF,NEWMSP,PTC,TIMED,PUB_LATMSP,EDOTD215]",GRS:4FGL_J0340.3+4130[aab+22],Y,RUP,mr,"(55309.708838315406844,58123.105219158818297)","[ATNF,LATDetected,4FGL,delDel,Radio,GalaMSPs,PTC,PTC_LAT,CENBGTimed]",GBT-Fermi,2009,0.7,0.4,abb+18,1.603,"(0.6412,0.6412)","abb+18,ymw17",DM,1.603,2,0.750094,"(0.002717,0.002499)",0.238598,"(0.003845,0.003704)",0.750115,"(0.002468,0.002197)",-1.1121463033035486,-1.2140719682114494,*,*,*,*,N,N,"( 0.285, 0.215, 0.140)","(0.9, 28.5, 321.4, 922.6, 795.4, 81.1, 2071.4)",11.4,4FGL J0340.3+4130,0.22359089391211692,PLSuperExpCutoff4,3358.237548828125,57.747901916503906,1659.0235595703125,1.6963105201721191,0.5527883768081665,0.23271965980529785,1.9312641763580274e-11,7.058827264025402e-13,0.7578243613243103,0.35230669379234314,2907.7763671875,142.89353942871094,0.5568739175796509,0.05280376970767975,5937729856854212081913115761967104,"(2.1702576950927734e+32,2.1702576950927734e+32)","(3.8001471083866957e+33,5.700220662580048e+33)",0.7667688943156109,"(0.028025628200738978,0.028025628200738978)","(0.490732092361991,0.7360981385429871)"
20,J0357+3205,J0357+3205,03:57:52.32,*,+32:05:20.6,*,59.468,32.08905555555556,162.76041627040146,-16.00731316279849,2.251718792210789,-6.639712518250649e-14,0.444105189093429,1.3095466421668848e-14,1.3095466421668848e-14,*,5.90232562027628e+33,*,*,*,117,20,115,20,164,20,*,lmm+13,*,537276.5504978766,2440150502757.475,256.45064161877565,>1.205985e+14,*,*,0,*,<0.0036289999,rtk+11,"[ATNF,DMM,DistLim,TIMED,PUB_LATG]",GRS:4FGL_J0357.8+3204[aab+22],Y,GU,q,"(54689.654605,57783.658274)","[ATNF,LATDetected,4FGL,delDel,Radio,Distances,CENBGTimed]",*,*,*,0,*,<7.120000,"(0,0)",125,DMM,*,2,*,"(0.0,0.0)",0.192287,"(0.005316,0.005441)",0.119351,"(0.003926,0.003689)",-0.8307444042104432,-1.004125341904368,*,*,*,*,N,N,"( 0.367, 0.320, 0.240)","(48.9, 1800.6, 9009.5, 6094.6, 494.0, 0.6, 17005.3)",10.9,4FGL J0357.8+3204,0.5872046439934597,PLSuperExpCutoff4,5978.6650390625,77.15902709960938,1104.329345703125,5.832094192504883,0.6387684345245361,0.13888981938362122,6.011841024999853e-11,1.7614600099705169e-12,0.7325283288955688,0.2272617220878601,869.0159912109375,30.08317756652832,0.9468965530395508,0.04694971442222595,<3.646525e+35,*,*,<6.178115e+01,*,*
21,J0359+5414,J0359+5414,03:59:26.028657232417061,*,+54:14:55.651083141726190,*,59.8584527384684,54.24879196753937,148.2313793372326,0.883506417597945,12.589991893232,-2.64977550934458e-12,0.07942816869783449,1.6716993779857177e-14,1.6716993779857177e-14,*,1.3170257583762756e+36,*,*,*,*,0,*,0,*,0,*,*,*,75274.7598183766,1165949039893.687,21419.07147479994,>1.074300e+15,*,*,0,*,*,*,"[ATNF,DMM,DistLim,TIMED,PUB_LATG,EDOT36]","GRS:4FGL_J0359.4+5414[aab+22],XRS:[wcp+18]",N,GU,q,"(54681.0,58046.0)","[ATNF,LATDetected,4FGL,delDel,Distances,CENBGTimed]",*,*,*,0,*,<9.220000,"(0,0)",125,DMM,*,1,*,"(0.0,0.0)",*,"(0.0,0.0)",0.328185,"(0.008409,0.00834)",-0.8159197723427687,*,*,*,*,*,N,N,"( 0.330, 0.255, 0.180)","(2.2, 109.8, 556.5, 958.4, 401.3, 3.8, 2016.0)",9.2,4FGL J0359.4+5414,0.0981470606161193,PLSuperExpCutoff4,1117.990478515625,33.134273529052734,1650.3255615234375,0.6448174118995667,0.5917008519172668,0.40275439620018005,1.9831540923331836e-11,1.2755685179985377e-12,1.038351058959961,0.5594990253448486,1309.9542236328125,122.66439056396484,0.8574824333190918,0.09809375554323196,<2.017112e+35,*,*,<1.531566e-01,*,*
22,J0418+6635,J0418+6635,04:18:47.981169775551962,0.1,+66:35:24.726335781497255,0.1,64.69992154073147,66.5902017599393,141.52462217591813,11.535751430732834,343.62079887871,-1.61357082078418e-15,0.00291,1.3665613869289828e-20,>1.3234e-20,"(1.4233967748162507e-22,1.4563660065887955e-22)",2.188906503273624e+34,>2.1198e+34,"(*,*)",>0.968,-0.26,0.89,2.29,1.02,2.30471256342304,1.0184497924137088,N,*,LAT,3373625366.406904,201778212.80717257,75377.20395159224,2419316712598258.5,"(1184971451068534.8,4301007489063572.5)",77.6,0.002089502592053677,wvumsp21,1.84,xxxShawaizxxx,"[ATNF,NEWMSP,TIMED,PUB_LATMSP,EDOTD215]",GRS:4FGL_J0418.9+6636[aab+22],N,RUP,mr,"(54681.0,58833.0)","[ATNF,LATDetected,4FGL,delDel,PM,Radio,GalaMSPs,CENBGTimed]",GBT-Fermi,2020,*,0,*,2.206,"(0.8824000000000001,0.8824000000000001)","wvumsp21,ymw17",DM,2.206,3,0.736758,"(0.016538,0.016476)",0.390558,"(0.004322,0.004543)",0.73747,"(0.003932,0.002087)",-0.9772111519194147,-1.5811880758075856,*,*,*,*,N,N,"( 0.480, 0.290, 0.120)","(1.4, 11.1, 89.9, 284.2, 215.6, 27.8, 629.0)",11.4,4FGL J0418.9+6636,0.5947716143578546,PLSuperExpCutoff4,1096.20068359375,32.804718017578125,1549.2222900390625,1.6797300577163696,0.5481847524642944,0.34318968653678894,1.034709731090322e-11,6.805016619648718e-13,1.2591763734817505,0.40658554434776306,1803.5177001953125,234.49893188476562,0.41863930225372314,0.0691256895661354,6024780866059472278575055842050048,"(3.9623415815442295e+32,3.9623415815442295e+32)","(3.8558597542780626e+33,5.783789631417097e+33)",0.27524158099256857,"(0.018101922469590824,0.018101922469590824)","(0.1761546118352439,0.264231917752866)"
23,J0437-4715,J0437-4715,04:37:15.8972431,8.333333333333334e-09,-47:15:09.11700,9.444444444444445e-09,69.31623851291667,-47.2525325,253.39445792025575,-41.963393480536936,173.6879458072429,-1.7281509729735332e-15,0.0057600001,5.728518533809762e-20,1.3985816534121124e-20,"(2.7792322678291642e-21,2.779230223258659e-21)",1.1849802055219477e+34,2889216528552538206481403676196864,"(5.7413907763685485e+32,5.741386552655986e+32)",0.24414369005837588,121.4385,0.002,-71.4754,0.002,140.911,0.002,Y,rhc+16,*,1592990472.0986524,581226772.6352175,27997.732339639664,352378143878201024,"(4.098742329540883e+16,4.964656201169235e+16)",2.64476,7e-05,vbv+08,150.2,dhm+15,"[ATNF,TIMED,PUB_LATMSP,EDOTD217]","GRS:4FGL_J0437.2-4715[aab+22],OPT:[bbm+95]",Y,R,mbrx,"(54936.059886280240082,55553.577623709952402)","[ATNF,LATDetected,4FGL,delDel,Radio,GalaMSPs,CENBGTimed]",PKS-SSS,1993,6.37,0.09,rhc+16,0.15679,"(0.01,0.01)","rhc+16,rhc+16",P,0.156,1,0.429872,"(0.002252,0.002229)",*,"(0.0,0.0)",0.429872,"(0.002206,0.002183)",-0.942663228028289,*,*,*,*,*,N,N,"( 0.245, 0.190, 0.135)","(7.6, 751.2, 4053.5, 2259.0, 72.2, 1.1, 7148.3)",11.4,4FGL J0437.2-4715,0.10239014094306592,PLSuperExpCutoff4,5060.05419921875,70.96058654785156,611.30322265625,14.809799194335938,1.368129849433899,0.24168014526367188,1.7561129633802963e-11,4.968999387303108e-13,1.5624291896820068,0.11237223446369171,699.898193359375,34.375633239746094,0.7428459525108337,0.05655412748456001,51653633252206345286295935254528,"(1.4615624241400812e+30,1.4615624241400812e+30)","(6.378775405626993e+30,6.799012272721461e+30)",0.004359029206690798,"(0.00012334066150044315,0.00012334066150044315)","(0.0005383022750846152,0.0005737658942350605)"
24,J0514-4408,J0514-4408,05:14:52.1917100,*,-44:08:37.36702,*,78.71746545833334,-44.14371306111111,249.51455194217485,-35.364978008944455,3.122357486323872,-1.9908050326128346e-14,0.3202708224090498,2.0420364030822955e-15,2.0420364030822955e-15,*,2.453980411177321e+33,*,*,*,*,0,*,0,*,0,*,*,*,2484774.0617831484,818283193475.2788,229.2958665797777,4224462205156059,"(2069124345382559.5,7510155031388555.0)",15.122,0.006,brs+19,0.70706642,Extrapolated_1,"[ATNF,TIMED,PUB_LATR,EDOTD215]",GRS:[brs+19],N,R,r,"(54756.555954214052935,58353.664887807802938)","[ATNF,LATDetected,4FGL,delDel,Radio,Polar,Polar,CENBGTimed]",*,*,*,0,*,0.966,"(0.3864,0.3864)","brs+19,ymw17",DM,0.966,2,0.477629,"(0.00344,0.003417)",0.523533,"(0.029383,0.054455)",0.477634,"(0.00275,0.002714)",-1.327477861222711,-0.561390130113005,*,*,*,*,Y,N,"( 0.105, 0.075, 0.055)","(3.1, 71.9, 1067.0, 833.0, 7.1, 2.5, 1989.8)",11.4,4FGL J0514.6-4408,0.7424062914335481,PLSuperExpCutoff4,711.3085327148438,26.316537857055664,618.9332885742188,4.368493556976318,*,*,5.576177106864089e-12,4.237663822279081e-13,*,*,597.4545288085938,61.793304443359375,1.2269319295883179,0.1932234913110733,622590540093967869157048487772160,"(4.731430435740116e+31,4.731430435740116e+31)","(3.984579456601395e+32,5.976869184902094e+32)",0.2537064017537426,"(0.019280636529083645,0.019280636529083645)","(0.16237209712239528,0.24355814568359302)"
